2022-12-21 11:30:13,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-2
2022-12-21 11:30:13,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-3
2022-12-21 11:30:13,603 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-3
2022-12-21 11:30:13,604 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-3
2022-12-21 11:30:13,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-3
2022-12-21 11:30:13,605 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-3
2022-12-21 11:30:13,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-3
2022-12-21 11:30:13,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-1
2022-12-21 11:30:13,607 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-1
2022-12-21 11:30:13,609 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-1
2022-12-21 11:30:13,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-2
2022-12-21 11:30:13,610 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-2
2022-12-21 11:30:13,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-2
2022-12-21 11:30:13,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-4
2022-12-21 11:30:13,612 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-4
2022-12-21 11:30:13,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-4
